Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_MA4129AA	DH89	traces-0EFduzR;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4129AA	Assembled	54	208436	5102556	Escherichia coli / Shigella;100.0%	123	20541	4	ESC_YA7209AA_AS
ESC_MA4130AA	DH90	traces-0CnaONW;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4130AA	Assembled	32	237130	5098502	Escherichia coli / Shigella;98.85%	122	36253	4	ESC_YA7210AA_AS
ESC_MA4131AA	DH91	traces-0PKITdI;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4131AA	Assembled	42	76733	5112726	Escherichia coli / Shigella;99.29%	208	25886	4	ESC_YA7211AA_AS
ESC_MA4138AA	DH101	traces-0hcHkgT;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	12	11										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4138AA	Assembled	43	146819	5096987	Escherichia coli / Shigella;100.0%	144	47018	4	ESC_YA7218AA_AS
ESC_MA4139AA	DH102	traces-0LiSKSo;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	12	11										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4139AA	Assembled	60	227837	5101848	Escherichia coli / Shigella;100.0%	128	55282	4	ESC_YA7219AA_AS
ESC_MA4140AA	DH103	traces-0tYXCay;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	12	11										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4140AA	Assembled	44	157413	5095135	Escherichia coli / Shigella;100.0%	143	78899	4	ESC_YA7220AA_AS
ESC_MA4150AA	DH113	traces-0KsNTZe;ILLUMINA;Paired;;NA	ND	ND/Others	F183	2018	1	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4150AA	Assembled	42	232595	5068356	Escherichia coli / Shigella;100.0%	131	41358	4	ESC_YA7230AA_AS
ESC_MA4151AA	DH114	traces-0gNYTpx;ILLUMINA;Paired;;NA	ND	ND/Others	F183	2018	1	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4151AA	Assembled	70	118025	5055131	Escherichia coli / Shigella;99.16%	162	62648	4	ESC_YA7231AA_AS
ESC_MA4158AA	DH124	traces-0ajAGAC;ILLUMINA;Paired;;NA	ND	Plant	Korn.	2018	1	16										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4158AA	Assembled	28	54291	5037674	Escherichia coli / Shigella;100.0%	261	124501	4	ESC_YA7238AA_AS
ESC_MA4164AA	DH130	traces-0qeGbcX;ILLUMINA;Paired;;NA	ND	ND/Others	Træl.G	2018	2	20										SK								Grower						2019-04-18	2019-04-18	ESC_MA4164AA	Assembled	70	42345	5269670	Escherichia coli / Shigella;98.52%	326	122952	4	ESC_YA7255AA_AS
ESC_MA4166AA	DH133	traces-0YrXNpo;ILLUMINA;Paired;;NA			LPB	2018	2	20										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4166AA	Assembled	20	33772	5077867	Escherichia coli / Shigella;100.0%	378	251825	4	ESC_YA7257AA_AS
ESC_MA4168AA	DH135	traces-0Egmsvm;ILLUMINA;Paired;;NA			LPB	2018	2	26										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4168AA	Assembled	29	54525	5061559	Escherichia coli / Shigella;100.0%	274	139749	4	ESC_YA7259AA_AS
ESC_MA4169AA	DH136	traces-0viToKh;ILLUMINA;Paired;;NA			LPB	2018	2	26										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4169AA	Assembled	34	56520	5077419	Escherichia coli / Shigella;99.42%	260	103785	4	ESC_YA7260AA_AS
ESC_MA4605AA	APIMF30	traces-0hhwelF;ILLUMINA;Paired;;NA,traces-0vdbhPK;ILLUMINA;Paired;;NA,traces-0uisjKq;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4605AA	Assembled	89	316466	5112153	Escherichia coli / Shigella;100.0%	110	29755	4	ESC_YA9796AA_AS
ESC_MA4608AA	APIMF36	traces-0PwxTRQ;ILLUMINA;Paired;;NA,traces-0vrwytI;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4608AA	Assembled	68	411782	5180222	Escherichia coli / Shigella;98.53%	107	17624	4	ESC_YA9798AA_AS
ESC_MA4619AA	S470	traces-0gtOxzX;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4619AA	Assembled	105	302821	5148040	Escherichia coli / Shigella;100.0%	136	138156	4	ESC_YA9810AA_AS
ESC_MA4622AA	S476	traces-0utHJNQ;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4622AA	Assembled	64	210436	5072168	Escherichia coli / Shigella;100.0%	100	20163	4	ESC_YA9814AA_AS
ESC_MA4675AA	WTCHG_467584_282180	traces-0JXAfdK;ILLUMINA;Paired;;NA	Human	Human		2005	8	21		Europe	Sweden	Uppsala	Uppsala Municipality	Uppsala				Sutterlin, Uppsala University	Escherichia coli				Pathogen						Bacteremia			2019-04-29	2020-05-05	ESC_MA4675AA	Assembled	81	269066	5081623	Escherichia coli / Shigella;100.0%	65	10740	4	ESC_ZA0928AA_AS
ESC_MA4677AA	WTCHG_467584_283168	traces-0MaOKqB;ILLUMINA;Paired;;NA	Human	Human		2005	9	26		Europe	Sweden	Uppsala	Uppsala Municipality	Uppsala				Sutterlin, Uppsala Univerity	Escherichia coli				Pathogen						Bacteremia			2019-04-29	2020-05-05	ESC_MA4677AA	Assembled	94	269066	5083460	Escherichia coli / Shigella;100.0%	71	12617	4	ESC_ZA0930AA_AS
ESC_MA5910AA	M84	traces-0FHgTHn;ILLUMINA;Paired;;NA	Livestock	Bovine		2007	5	29		North America	Canada	Atlantic						David Erickson	Escherichia coli				Pathogen	ExPEC		1			Mastitis			2019-05-15	2019-05-15	ESC_MA5910AA	Assembled	283	278882	5295819	Escherichia coli / Shigella;97.67%	139	15197	4	ESC_ZA2899AA_AS
ESC_MA6249AA	SCAE003	traces-0TwKVdr;ILLUMINA;Paired;;NA				2016												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-25	2020-05-31	ESC_MA6249AA	Assembled	204	191882	5486761	Escherichia coli / Shigella;90.3%	115	22709	4	ESC_ZA3670AA_AS
ESC_MA6743AA	SCCE004	traces-0GYgZEk;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6743AA	Assembled	359	233463	5495006	Escherichia coli / Shigella;92.23%	142	19780	4	ESC_ZA4247AA_AS
ESC_MA6747AA	SCCE003	traces-0XHMyIz;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6747AA	Assembled	312	233463	5494848	Escherichia coli / Shigella;93.25%	147	20173	4	ESC_ZA4251AA_AS
ESC_MA6760AA	SCCE123	traces-0aiYtVe;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6760AA	Assembled	416	233463	5481397	Escherichia coli / Shigella;92.55%	169	26373	4	ESC_ZA4266AA_AS
ESC_MA6820AA	SCBD130	traces-0ViwYtE;ILLUMINA;Paired;;NA				2017												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-28	2020-06-03	ESC_MA6820AA	Assembled	269	163078	5380481	Escherichia coli / Shigella;94.81%	228	18617	4	ESC_ZA4364AA_AS
ESC_MA6850AA	SCBD130	traces-0dsbzJK;ILLUMINA;Paired;;NA				2017												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-29	2020-06-04	ESC_MA6850AA	Assembled	269	163078	5380481	Escherichia coli / Shigella;94.81%	228	18617	4	ESC_ZA4425AA_AS
ESC_MA7009AA	FSIS11921008	SRR9105560;ILLUMINA;Paired;500;SRX5880256	Livestock	Bovine	animal-cattle-steer	2019				North America	United States	California						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN11811343	SRS4803002	2019-05-30	2019-05-22	ESC_MA7009AA	Assembled	83	270030	5111219	Escherichia coli / Shigella;98.0%	64	30947	4	ESC_ZA9457AA_AS
ESC_MA7012AA	FSIS11921007	SRR9105557;ILLUMINA;Paired;500;SRX5880253	Livestock		animal-cattle-dairy cow	2019				North America	United States	Maryland						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN11811342	SRS4802999	2019-05-30	2019-05-22	ESC_MA7012AA	Assembled	71	261765	5206548	Escherichia coli / Shigella;93.94%	87	35803	4	ESC_ZA6514AA_AS
ESC_MA9091AA	PNUSAE024867	SRR9158328;ILLUMINA;Paired;;SRX5931406								North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN11891423	SRS4844615	2019-05-31	2019-05-30	ESC_MA9091AA	Assembled	165	282273	5217523	Escherichia coli / Shigella;97.73%	85	20591	4	ESC_ZA6722AA_AS
ESC_MA9539AA	PSU-0969	SRR9160181;ILLUMINA;Paired;500;SRX5933259				1982				North America	United States	New Jersey						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN09060925	SRS4846465	2019-05-31	2019-05-30	ESC_MA9539AA	Assembled	47	270476	5153448	Escherichia coli / Shigella;97.44%	120	16900	4	ESC_ZA6882AA_AS
ESC_NA0032AA	ECOL-18-VL-NY-MS-0045	SRR9200072;ILLUMINA;Paired;500;SRX5971701	Companion Animal		Urine (Canis lupus familiaris)	2018	12			North America	United States	Mississippi						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA324565	SRP115280		SAMN11954887	SRS4876154	2019-06-04	2019-06-04	ESC_NA0032AA	Assembled	161	187283	5031900	Escherichia coli / Shigella;100.0%	73	60173	4	ESC_ZA9478AA_AS
ESC_NA1304AA		ERR3372755;ILLUMINA;Paired;491;ERX3396907																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607757	ERS2428453	2019-06-16	2019-06-15	ESC_NA1304AA	Assembled	86	360279	5134268	Escherichia coli / Shigella;100.0%	58	5927	4.1	ESC_BB2712AA_AS
ESC_NA1334AA		ERR3372725;ILLUMINA;Paired;495;ERX3396877																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607727	ERS2428423	2019-06-16	2019-06-15	ESC_NA1334AA	Assembled	92	398396	5250071	Escherichia coli / Shigella;100.0%	57	99031	4.1	ESC_BB2682AA_AS
ESC_NA1342AA		ERR3372717;ILLUMINA;Paired;508;ERX3396869																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607719	ERS2428415	2019-06-16	2019-06-15	ESC_NA1342AA	Assembled	83	360044	5134207	Escherichia coli / Shigella;100.0%	62	7505	4.1	ESC_BB2674AA_AS
ESC_NA1472AA		ERR3372587;ILLUMINA;Paired;474;ERX3396739																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607588	ERS2428285	2019-06-16	2019-06-15	ESC_NA1472AA	Assembled	90	305238	4908230	Escherichia coli / Shigella;100.0%	55	6559	4.1	ESC_BB2543AA_AS
ESC_NA1587AA		ERR3372472;ILLUMINA;Paired;460;ERX3396624																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607473	ERS2428170	2019-06-16	2019-06-15	ESC_NA1587AA	Assembled	103	360280	5129225	Escherichia coli / Shigella;97.22%	45	6214	4.1	ESC_BB2427AA_AS
ESC_NA1593AA		ERR3372466;ILLUMINA;Paired;449;ERX3396618																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607453	ERS2428150	2019-06-16	2019-06-15	ESC_NA1593AA	Assembled	105	203519	5219019	Escherichia coli / Shigella;96.39%	106	30205	4.1	ESC_BB2421AA_AS
ESC_NA1601AA		ERR3372458;ILLUMINA;Paired;433;ERX3396610																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607445	ERS2428142	2019-06-16	2019-06-15	ESC_NA1601AA	Assembled	95	74284	5990667	Escherichia coli / Shigella;99.06%	406	74604	4.1	ESC_BB2413AA_AS
ESC_NA1602AA		ERR3372457;ILLUMINA;Paired;467;ERX3396609																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607444	ERS2428141	2019-06-16	2019-06-15	ESC_NA1602AA	Assembled	104	195232	5245766	Escherichia coli / Shigella;97.61%	106	65527	4.1	ESC_BB2412AA_AS
ESC_NA1626AA		ERR3372433;ILLUMINA;Paired;436;ERX3396585																Wellcome Sanger Institute	Escherichia coli								PRJEB23294	ERP105033		SAMEA4607434	ERS2428131	2019-06-16	2019-06-15	ESC_NA1626AA	Assembled	119	236860	5059418	Escherichia coli / Shigella;93.66%	91	14989	4.1	ESC_BB2388AA_AS
ESC_NA2434AA	RS694	traces-0gIdVOu;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler gut	2018												Tim Johnson							colibacillosis							2019-06-19	2019-06-19	ESC_NA2434AA	Assembled	18	21028	5198744	Escherichia coli / Shigella;98.05%	526	247330	4	ESC_BB5685AA_AS
ESC_NA2754AA	EC69	SRR9588124;ILLUMINA;Paired;;SRX6353966	Human	Human	Homo sapiens; blood					Europe	Denmark			Copenhagen		55.676	12.5683	Copenhagen University Hospital Hvidovre	Escherichia coli								PRJNA550338	SRP211802		SAMN12125734	SRS5016935	2019-06-24	2019-06-24	ESC_NA2754AA	Assembled	56	307233	5055420	Escherichia coli / Shigella;96.23%	65	19316	4.1	ESC_BB8904AA_AS
ESC_NA3306AA	ERS2178874	ERR3402781;ILLUMINA;Paired;450;ERX3426546																Wellcome Sanger Institute	Escherichia coli								PRJEB22252	ERP024601		SAMEA104567590	ERS2178874	2019-07-01	2019-06-29	ESC_NA3306AA	Assembled	90	271335	5331924	Escherichia coli / Shigella;100.0%	78	7838	4.1	ESC_CB2623AA_AS
ESC_NA3307AA	ERS2178821	ERR3402739;ILLUMINA;Paired;450;ERX3426504																Wellcome Sanger Institute	Escherichia coli								PRJEB22252	ERP024601		SAMEA104567537	ERS2178821	2019-07-01	2019-06-29	ESC_NA3307AA	Assembled	90	197281	5181383	Escherichia coli / Shigella;96.55%	122	34335	4.1	ESC_CB2622AA_AS
ESC_NA3308AA	ERS2178747	ERR3402680;ILLUMINA;Paired;450;ERX3426445,GCF_902164685;Chromosome;;;																Wellcome Sanger Institute	Escherichia coli								PRJEB22252	ERP024601		SAMEA104567463	ERS2178747	2019-07-01	2019-06-29	ESC_NA3308AA	Assembled	1	5132864	5132864		1	207423	NaN	ESC_LB2373AA_AS
ESC_NA3616AA	ecoli[ST-95]	SRR9615855;ILLUMINA;Paired;;SRX6379151	Human	Human	Homo sapiens; urine	2015				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145278	SRS5039806	2019-07-01	2019-07-01	ESC_NA3616AA	Assembled	120	213038	5206942	Escherichia coli / Shigella;97.11%	189	54258	4.1	ESC_CB2463AA_AS
ESC_NA3620AA	ecoli[ST-95]	SRR9615863;ILLUMINA;Paired;;SRX6379143	Human	Human	Homo sapiens; urine	2017				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145083	SRS5039797	2019-07-01	2019-07-01	ESC_NA3620AA	Assembled	143	170656	5204214	Escherichia coli / Shigella;98.97%	190	25730	4.1	ESC_CB2459AA_AS
ESC_NA3632AA	ecoli[ST-95]	SRR9615877;ILLUMINA;Paired;;SRX6379129	Human	Human	Homo sapiens; urine	2017				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145243	SRS5039783	2019-07-01	2019-07-01	ESC_NA3632AA	Assembled	127	172947	5156452	Escherichia coli / Shigella;100.0%	134	16985	4.1	ESC_CB2447AA_AS
ESC_NA3692AA	ecoli[ST-95]	SRR9615948;ILLUMINA;Paired;;SRX6379058	Human	Human	Homo sapiens; urine	2016				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145230	SRS5039712	2019-07-01	2019-07-01	ESC_NA3692AA	Assembled	166	357979	5107703	Escherichia coli / Shigella;100.0%	138	20134	4.1	ESC_CB2384AA_AS
ESC_NA3731AA	ecoli[ST-95]	SRR9615993;ILLUMINA;Paired;;SRX6379013	Human	Human	Homo sapiens; urine	2015				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145151	SRS5039667	2019-07-01	2019-07-01	ESC_NA3731AA	Assembled	176	239936	4986481	Escherichia coli / Shigella;97.6%	130	40356	4.1	ESC_CB2345AA_AS
ESC_NA3759AA	ecoli[ST-95]	SRR9616025;ILLUMINA;Paired;;SRX6378981	Human	Human	Homo sapiens; urine	2015				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145145	SRS5039635	2019-07-01	2019-07-01	ESC_NA3759AA	Assembled	172	175980	5201548	Escherichia coli / Shigella;100.0%	113	23442	4.1	ESC_CB2317AA_AS
ESC_NA3767AA	ecoli[ST-95]	SRR9616033;ILLUMINA;Paired;;SRX6378973	Human	Human	Homo sapiens; urine	2017				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145202	SRS5039627	2019-07-01	2019-07-01	ESC_NA3767AA	Assembled	138	240010	5206342	Escherichia coli / Shigella;99.12%	191	43276	4.1	ESC_CB2309AA_AS
ESC_NA3779AA	ecoli[ST-95]	SRR9616046;ILLUMINA;Paired;;SRX6378960	Human	Human	Homo sapiens; urine	2016				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145116	SRS5039614	2019-07-01	2019-07-01	ESC_NA3779AA	Assembled	131	358080	5186590	Escherichia coli / Shigella;98.04%	82	11418	4.1	ESC_CB2297AA_AS
ESC_NA3807AA	ecoli[ST-95]	SRR9616079;ILLUMINA;Paired;;SRX6378927	Human	Human	Homo sapiens; urine	2015				Europe	France							Universite de Paris, IAME, INSERM, F-75018 Paris, France	Escherichia coli								PRJNA551371	SRP212396		SAMN12145277	SRS5039581	2019-07-01	2019-07-01	ESC_NA3807AA	Assembled	156	256636	5108382	Escherichia coli / Shigella;98.59%	135	29600	4.1	ESC_CB2269AA_AS
ESC_NA4057AA	wt	SRR9663521;ILLUMINA;Paired;;SRX6424415	Poultry	Soil/Dust	chicken; chicken farm	2014				Europe	Czech Republic							University of Veterinary and Pharmaceutical Sciences Brno	Escherichia coli								PRJNA553636	SRP214012		SAMN12241739	SRS5080954	2019-07-11	2019-07-10	ESC_NA4057AA	Assembled	258	89391	5019519	Escherichia coli / Shigella;98.85%	229	85790	4.1	ESC_CB4575AA_AS
ESC_NA5337AA	RDEx597	traces-0GeYrVx;ILLUMINA;Paired;;NA				2019												celine														2019-07-23	2019-07-23	ESC_NA5337AA	Assembled	136	266008	5131375	Escherichia coli / Shigella;97.37%	120	18140	4.1	ESC_CB6319AA_AS
ESC_NA5914AA	AUSMDU00005416	SRR9734605;ILLUMINA;Paired;;SRX6491770	Human	Human	Homo sapiens	2016				Oceania	Australia							Microbiological Diagnostic Unit	Escherichia coli								PRJNA529744	SRP216508		SAMN12343082	SRS5140370	2019-07-26	2019-07-26	ESC_NA5914AA	Assembled	286	160482	5386789	Escherichia coli / Shigella;94.68%	140	44643	4.1	ESC_CB7223AA_AS
ESC_NA6236AA	782096	SRR9886112;ILLUMINA;Paired;;SRX6638569	Human	Human	Homo sapiens; human	2019	7			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN12422885	SRS5195574	2019-08-03	2019-08-02	ESC_NA6236AA	Assembled	83	356990	5101497	Escherichia coli / Shigella;97.68%	70	104388	4.1	ESC_CB8363AA_AS
ESC_NA6402AA	72.0055	SRR9914126;ILLUMINA;Paired;;SRX6663567	Livestock	Bovine	Bos taurus	1972				North America	United States	Pennsylvania				41.2	-77.19	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438217	SRS5223817	2019-08-07	2019-08-06	ESC_NA6402AA	Assembled	122	453882	5175186	Escherichia coli / Shigella;100.0%	53	9458	4.1	ESC_CB9169AA_AS
ESC_NA6458AA	85.1083	SRR9914182;ILLUMINA;Paired;;SRX6663511	Wild Animal	Avian	Meleagris gallopavo	1985				North America	United States	Minnesota				46.7	-94.6	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438353	SRS5223761	2019-08-07	2019-08-06	ESC_NA6458AA	Assembled	131	188811	5391815	Escherichia coli / Shigella;95.42%	148	80745	4.1	ESC_CB9112AA_AS
ESC_NA6473AA	1.3480	SRR9914197;ILLUMINA;Paired;;SRX6663496	Poultry	Avian	Goose	2001				North America	United States	Colorado				39.55	-105.78	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438511	SRS5223745	2019-08-07	2019-08-06	ESC_NA6473AA	Assembled	135	443669	5114228	Escherichia coli / Shigella;92.31%	56	5917	4.1	ESC_CB9097AA_AS
ESC_NA6637AA	86.0648	SRR9913861;ILLUMINA;Paired;;SRX6663332	Wild Animal	Avian	Meleagris gallopavo	1986				North America	United States	Minnesota				46.7	-94.6	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438371	SRS5223581	2019-08-07	2019-08-06	ESC_NA6637AA	Assembled	132	356910	5211390	Escherichia coli / Shigella;100.0%	77	13128	4.1	ESC_CB8931AA_AS
ESC_NA6680AA	84.0528	SRR9913904;ILLUMINA;Paired;;SRX6663289	Poultry	Avian	Gallus gallus domesticus	1984				North America	United States	Texas				31.96	-99.9	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438338	SRS5223538	2019-08-07	2019-08-06	ESC_NA6680AA	Assembled	128	359528	5218874	Escherichia coli / Shigella;100.0%	91	15648	4.1	ESC_CB8888AA_AS
ESC_NA6736AA	13.0402	SRR9913960;ILLUMINA;Paired;;SRX6663233	Livestock	Bovine	Bos taurus	2013				North America	United States	Mississippi				32.35	-89.39	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438664	SRS5223482	2019-08-07	2019-08-06	ESC_NA6736AA	Assembled	106	451986	5299734	Escherichia coli / Shigella;100.0%	62	6956	4.1	ESC_CB8832AA_AS
ESC_NA6746AA	14.0223	SRR9913970;ILLUMINA;Paired;;SRX6663223	Poultry	Avian	Gallus gallus domesticus	2014				North America	United States	Ohio				40.41	-82.9	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438674	SRS5223472	2019-08-07	2019-08-06	ESC_NA6746AA	Assembled	139	229173	5077365	Escherichia coli / Shigella;98.36%	76	19236	4.1	ESC_CB8822AA_AS
ESC_NA6839AA	88.0205	SRR9914063;ILLUMINA;Paired;;SRX6663130	Wild Animal	Avian	Meleagris gallopavo	1988				North America	United States	North Carolina				35.75	-79.01	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438430	SRS5223379	2019-08-07	2019-08-06	ESC_NA6839AA	Assembled	155	281055	4983518	Escherichia coli / Shigella;100.0%	64	9212	4.1	ESC_CB8729AA_AS
ESC_NA6842AA	10.0383	SRR9914066;ILLUMINA;Paired;;SRX6663127	Livestock	Bovine	Bos taurus	2010				North America	United States	New York		New York		40.7	-74	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN12438635	SRS5223376	2019-08-07	2019-08-06	ESC_NA6842AA	Assembled	104	294740	5221474	Escherichia coli / Shigella;97.96%	69	11297	4.1	ESC_CB8726AA_AS
