Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)
ESC_MA2106AA		ERR2935735;ILLUMINA;Paired;400;ERX2938529	Human	Human	Homo sapiens; Urine(second portion)	2014				Europe	Switzerland							UNIVERSITY OF ZURICH, Institute of Medical Microbiology	Escherichia coli								PRJEB29576	ERP111889		SAMEA5076008	ERS2887372	2019-04-01	2019-04-01	ESC_MA2106AA	NaN	92397	92397	92397	92397	92397	92397	9859	9859	6624	44	44	44	1	1
ESC_MA2203AA		ERR2935638;ILLUMINA;Paired;400;ERX2938432	Human		Homo sapiens; Wound swab(superficial extraction)	2014				Europe	Switzerland							UNIVERSITY OF ZURICH, Institute of Medical Microbiology	Escherichia coli								PRJEB29576	ERP111889		SAMEA5075911	ERS2887275	2019-04-01	2019-04-01	ESC_MA2203AA	NaN	103524	103524	103524	103524	103524	1679	1104	1104	1104	44	44	44	1	1
ESC_MA2313AA		ERR2935528;ILLUMINA;Paired;400;ERX2938322	Human	Human	Homo sapiens; Urine(second portion)	2014				Europe	Switzerland							UNIVERSITY OF ZURICH, Institute of Medical Microbiology	Escherichia coli								PRJEB29576	ERP111889		SAMEA5075801	ERS2887165	2019-04-01	2019-04-01	ESC_MA2313AA	NaN	92119	92119	92119	92119	10890	10890	9662	44	44	44	44	44	1	1
ESC_MA2594AA	E765	SRR8835793;ILLUMINA;Paired;;SRX5624026	Human	Human	Homo sapiens; sewage	2010	9			Asia	Hong Kong	New Territories	Sai Kung District					Hong Kong University of Science and Technology	Escherichia coli								PRJNA530382	SRP190127		SAMN11313036	SRS4569196	2019-04-02	2019-04-02	ESC_MA2594AA	NaN	91690	91690	91690	91690	91690	1679	1104	1104	1104	44	44	44	1	1
ESC_MA2595AA	E692	SRR8835794;ILLUMINA;Paired;;SRX5624025	Human	Human	Homo sapiens; sewage	2010	9			Asia	Hong Kong	New Territories	Sai Kung District					Hong Kong University of Science and Technology	Escherichia coli								PRJNA530382	SRP190127		SAMN11313035	SRS4569195	2019-04-02	2019-04-02	ESC_MA2595AA	NaN	91692	91692	91692	91692	91692	1679	1104	1104	1104	44	44	44	1	1
ESC_MA2596AA	E767	SRR8835795;ILLUMINA;Paired;;SRX5624024	Human	Human	Homo sapiens; sewage	2010	9			Asia	Hong Kong	New Territories	Sai Kung District					Hong Kong University of Science and Technology	Escherichia coli								PRJNA530382	SRP190127		SAMN11313037	SRS4569194	2019-04-02	2019-04-02	ESC_MA2596AA	NaN	91693	91693	91693	91693	1679	1679	1104	1104	1104	44	44	44	1	1
ESC_MA2603AA		ERR1877982;ILLUMINA;Paired;510;ERX1938507								Europe	United Kingdom							PUBLIC HEALTH ENGLAND	Escherichia coli								PRJEB19677	ERP021734		SAMEA103900112	ERS1589280	2019-04-02	2019-04-02	ESC_MA2603AA	NaN	92418	92418	74402	12209	12209	12209	12209	12209	1592	44	44	44	1	1
ESC_MA3050AA	A100	SRR8871621;ILLUMINA;Paired;;SRX5658916	Human	Human	Homo sapiens; blood	2012				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319213	SRS4603454	2019-04-10	2019-04-09	ESC_MA3050AA	NaN	92857	92857	92857	92857	92857	90181	90181	10003	1592	44	44	44	1	1
ESC_MA3054AA	d074-119.1	SRR8871625;ILLUMINA;Paired;;SRX5658912	Human	Human	Homo sapiens; urine	2013				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319339	SRS4603450	2019-04-10	2019-04-09	ESC_MA3054AA	NaN	92856	92856	92856	92856	92856	92856	66821	55	55	44	44	44	1	1
ESC_MA3061AA	d063-16	SRR8871632;ILLUMINA;Paired;;SRX5658905	Human	Human	Homo sapiens; urine	2013				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319336	SRS4603443	2019-04-10	2019-04-09	ESC_MA3061AA	NaN	92820	92820	92820	92820	92820	92820	55	55	55	44	44	44	1	1
ESC_MA3076AA	G317	SRR8871647;ILLUMINA;Paired;;SRX5658890	Human	Human	Homo sapiens; urine; Age: 19	2011				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319378	SRS4603428	2019-04-10	2019-04-09	ESC_MA3076AA	NaN	92830	92830	92830	92830	92830	92830	4847	55	55	44	44	44	1	1
ESC_MA3092AA	C394	SRR8871664;ILLUMINA;Paired;;SRX5658873	Human	Human	Homo sapiens; urine; Age: 9	2011				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319297	SRS4603411	2019-04-10	2019-04-09	ESC_MA3092AA	NaN	92793	92793	92793	92793	92793	92793	90313	1677	1592	44	44	44	1	1
ESC_MA3097AA	d008-20MC	SRR8871669;ILLUMINA;Paired;;SRX5658868	Human	Human	Homo sapiens; urine	2012				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319304	SRS4603406	2019-04-10	2019-04-09	ESC_MA3097AA	NaN	92792	92792	92792	92792	92792	92792	9830	1655	44	44	44	44	1	1
ESC_MA3098AA	d008-20BL	SRR8871670;ILLUMINA;Paired;;SRX5658867	Human	Human	Homo sapiens; urine	2012				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319303	SRS4603405	2019-04-10	2019-04-09	ESC_MA3098AA	NaN	92792	92792	92792	92792	92792	92792	9830	1655	44	44	44	44	1	1
ESC_MA3139AA	G759	SRR8871718;ILLUMINA;Paired;;SRX5658819	Human	Human	Homo sapiens; urine; Age: 86	2011				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319409	SRS4603357	2019-04-10	2019-04-09	ESC_MA3139AA	NaN	92771	92771	92771	92771	92771	92771	8435	8435	6624	44	44	44	1	1
ESC_MA3159AA	C154	SRR8871746;ILLUMINA;Paired;;SRX5658791	Human	Human	Homo sapiens; urine; Age: 18	2011				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319283	SRS4603329	2019-04-10	2019-04-09	ESC_MA3159AA	NaN	92727	92727	92727	92727	92727	92727	72906	72906	1592	44	44	44	1	1
ESC_MA3177AA	H117	SRR8871767;ILLUMINA;Paired;;SRX5658770	Human	Human	Homo sapiens; urine; Age: 44	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319432	SRS4603308	2019-04-10	2019-04-09	ESC_MA3177AA	NaN	92741	92741	92741	92741	92741	92741	55	55	55	44	44	44	1	1
ESC_MA3179AA	H139	SRR8871769;ILLUMINA;Paired;;SRX5658768	Human	Human	Homo sapiens; urine; Age: 22	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319437	SRS4603306	2019-04-10	2019-04-09	ESC_MA3179AA	NaN	92744	92744	92744	92744	92744	10470	8435	8435	6624	44	44	44	1	1
ESC_MA3181AA	H128	SRR8871771;ILLUMINA;Paired;;SRX5658766	Human	Human	Homo sapiens; urine; Age: 57	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319435	SRS4603304	2019-04-10	2019-04-09	ESC_MA3181AA	NaN	92751	92751	92751	92751	92751	92751	1104	1104	1104	44	44	44	1	1
ESC_MA3194AA	C023	SRR8871784;ILLUMINA;Paired;;SRX5658753	Human	Human	Homo sapiens; blood; Age: 17	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319264	SRS4603291	2019-04-10	2019-04-09	ESC_MA3194AA	NaN	92704	92704	92704	92704	92704	92704	11862	1104	1104	44	44	44	1	1
ESC_MA3217AA	d028-33	SRR8871807;ILLUMINA;Paired;;SRX5658730	Human	Human	Homo sapiens; urine	2013				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319323	SRS4603268	2019-04-10	2019-04-09	ESC_MA3217AA	NaN	92668	92668	92668	92668	92668	92668	55	55	55	44	44	44	1	1
ESC_MA3230AA	C098	SRR8871820;ILLUMINA;Paired;;SRX5658717	Human	Human	Homo sapiens; urine; Age: less than 1	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319277	SRS4603255	2019-04-10	2019-04-09	ESC_MA3230AA	NaN	92714	92714	92714	92714	92714	92714	92714	1104	1104	44	44	44	1	1
ESC_MA3232AA	C047	SRR8871822;ILLUMINA;Paired;;SRX5658715	Human	Human	Homo sapiens; urine; Age: 8	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319271	SRS4603253	2019-04-10	2019-04-09	ESC_MA3232AA	NaN	92675	92675	92675	11816	11816	11816	6748	6748	6624	44	44	44	1	1
ESC_MA3237AA	G194	SRR8871827;ILLUMINA;Paired;;SRX5658710	Human	Human	Homo sapiens	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319368	SRS4603248	2019-04-10	2019-04-09	ESC_MA3237AA	NaN	92677	92677	92677	92677	92677	92677	2219	1107	44	44	44	44	1	1
ESC_MA3277AA	C008	SRR8871867;ILLUMINA;Paired;;SRX5658670	Human	Human	Homo sapiens; urine; Age: 20	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319258	SRS4603208	2019-04-10	2019-04-09	ESC_MA3277AA	NaN	92650	92650	92650	92650	92650	92650	55	55	55	44	44	44	1	1
ESC_MA3340AA	A140	SRR8871586;ILLUMINA;Paired;;SRX5658607	Human	Human	Homo sapiens; blood	2012				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319217	SRS4603145	2019-04-10	2019-04-09	ESC_MA3340AA	NaN	92599	92599	55877	55877	34216	34216	9830	1655	44	44	44	44	1	1
ESC_MA3361AA	G794	SRR8871607;ILLUMINA;Paired;;SRX5658586	Human	Human	Homo sapiens; urine; Age: 98	2011				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319414	SRS4603124	2019-04-10	2019-04-09	ESC_MA3361AA	NaN	92563	92563	92563	92563	92563	92563	1592	1592	1592	44	44	44	1	1
ESC_MA3417AA	G039	SRR8871712;ILLUMINA;Paired;;SRX5658825	Human	Human	Homo sapiens	2010				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319347	SRS4603362	2019-04-10	2019-04-10	ESC_MA3417AA	NaN	92908	92908	92908	92908	92908	1677	1677	1677	1592	44	44	44	1	1
ESC_MA3427AA	C159	SRR8871744;ILLUMINA;Paired;;SRX5658793	Human	Human	Homo sapiens; urine; Age: 18	2011				Unresolved								University of Washington	Escherichia coli								PRJNA530580	SRP191588		SAMN11319284	SRS4603332	2019-04-10	2019-04-10	ESC_MA3427AA	NaN	92911	92911	92911	92911	92911	92911	1107	1107	44	44	44	44	1	1
ESC_MA3523AA	RDP33	traces-0LcMtAb;ILLUMINA;Paired;;NA,traces-0JkBISW;ILLUMINA;Paired;;NA																BIRGY														2019-04-16	2019-04-16	ESC_MA3523AA	NaN	92959	92959	86276	86276	86276	11816	6748	6748	6624	44	44	44	1	1
ESC_MA3612AA	C0634	SRR8902688;ILLUMINA;Paired;;SRX5688670	Human	Human	Homo sapiens	2016				Unresolved								McMaster University	Escherichia coli								PRJNA532924	SRP192632		SAMN11420227	SRS4628566	2019-04-16	2019-04-15	ESC_MA3612AA	NaN	93329	93329	93329	93329	93329	93329	93329	1104	1104	44	44	44	1	1
ESC_MA3631AA	C0405	SRR8902730;ILLUMINA;Paired;;SRX5688628	Human	Human	Homo sapiens	2016				Unresolved								McMaster University	Escherichia coli								PRJNA532924	SRP192632		SAMN11420187	SRS4628524	2019-04-16	2019-04-15	ESC_MA3631AA	NaN	93290	93290	93290	93290	93290	93290	3702	55	55	44	44	44	1	1
ESC_MA3663AA	C0351	SRR8902804;ILLUMINA;Paired;;SRX5688554	Human	Human	Homo sapiens	2016				Unresolved								McMaster University	Escherichia coli								PRJNA532924	SRP192632		SAMN11420158	SRS4628450	2019-04-16	2019-04-15	ESC_MA3663AA	NaN	93243	93243	93243	93243	93243	93243	8435	8435	6624	44	44	44	1	1
ESC_MA3668AA	C0341	SRR8902816;ILLUMINA;Paired;;SRX5688542	Human	Human	Homo sapiens	2016				Unresolved								McMaster University	Escherichia coli								PRJNA532924	SRP192632		SAMN11420153	SRS4628439	2019-04-16	2019-04-15	ESC_MA3668AA	NaN	93244	93244	93244	93244	93244	93243	8435	8435	6624	44	44	44	1	1
ESC_MA3957AA	DH7	traces-0pQQzYn;ILLUMINA;Paired;;NA				2016												Me														2019-04-17	2019-04-17	ESC_MA3957AA	NaN	40562	40562	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3970AA	DH7	traces-0RtIhtD;ILLUMINA;Paired;;NA	Environment	ND/Others	MW	2016	11	9										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3970AA	NaN	40562	40562	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3972AA	DH8	traces-0RUumPp;ILLUMINA;Paired;;NA	Environment	ND/Others	MW	2016	11	9										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3972AA	NaN	93041	40562	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3973AA	DH10	traces-0wxuXdc;ILLUMINA;Paired;;NA	Environment	ND/Others	MW	2016	11	9										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3973AA	NaN	40564	40562	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3974AA	DH9	traces-0xNFEKs;ILLUMINA;Paired;;NA	Environment	ND/Others	MW	2016	11	9										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3974AA	NaN	40564	40562	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3975AA	DH11	traces-0yphcYR;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2016	11	3										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3975AA	NaN	93042	40610	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3976AA	DH13	traces-0cMLLWG;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2016	11	3										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3976AA	NaN	70714	42341	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3978AA	DH12	traces-0WhNrNa;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2016	11	3										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA3978AA	NaN	93044	93044	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA3979AA	DH17	traces-0flLMiF;ILLUMINA;Paired;;NA	ND	ND/Others	Tirsl.	2016	11	4										SK								Grower						2019-04-18	2019-04-18	ESC_MA3979AA	NaN	93045	93045	40565	40565	40565	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4017AA	DH19	traces-0agvWax;ILLUMINA;Paired;;NA	Laboratory	Laboratory	JM	2016	12	12										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4017AA	NaN	93050	40749	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4018AA	DH20	traces-0ZoeiwK;ILLUMINA;Paired;;NA	Laboratory	Laboratory	JM	2016	12	12										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4018AA	NaN	40749	40749	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4019AA	DH23	traces-0kBzCWS;ILLUMINA;Paired;;NA	ND	ND/Others	HG	2017	1	4										SK								Grower						2019-04-18	2019-04-18	ESC_MA4019AA	NaN	93046	93046	41869	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4020AA	DH24	traces-0JLUxtB;ILLUMINA;Paired;;NA	ND	ND/Others	HG	2017	1	4										SK								Grower						2019-04-18	2019-04-18	ESC_MA4020AA	NaN	93047	93047	41877	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4095AA	DH53	traces-0OTnhoB;ILLUMINA;Paired;;NA	ND	Laboratory	AP	2017	1	19										SK								Broiler						2019-04-18	2019-04-18	ESC_MA4095AA	NaN	93092	93092	44045	44042	44042	44042	44042	44042	44042	44	44	44	1	1
ESC_MA4096AA	DH54	traces-0nNfNlh;ILLUMINA;Paired;;NA	ND	Laboratory	AP	2017	1	19										SK								Broiler						2019-04-18	2019-04-18	ESC_MA4096AA	NaN	44045	44045	44045	44042	44042	44042	44042	44042	44042	44	44	44	1	1
ESC_MA4097AA	DH55	traces-0pQRbWw;ILLUMINA;Paired;;NA				2017	1	19										SK								Broiler						2019-04-18	2019-04-18	ESC_MA4097AA	NaN	93090	93090	44045	44042	44042	44042	44042	44042	44042	44	44	44	1	1
ESC_MA4114AA	DH73	traces-0EetWRj;ILLUMINA;Paired;;NA	ND	ND/Others	Vrigst.	2017	7	21										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4114AA	NaN	93116	93116	41869	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4120AA	DH80	traces-0SbMYlm;ILLUMINA;Paired;;NA	ND	ND/Others	Jers.	2017	8	3										SK								Grower						2019-04-18	2019-04-18	ESC_MA4120AA	NaN	93114	93114	93114	56133	56133	4252	4252	4252	4252	44	44	44	1	1
ESC_MA4128AA	DH88	traces-0HCBTnz;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4128AA	NaN	93122	56149	56149	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4129AA	DH89	traces-0EFduzR;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4129AA	NaN	93131	93131	56149	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4130AA	DH90	traces-0CnaONW;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4130AA	NaN	93124	93124	56148	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4131AA	DH91	traces-0PKITdI;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	10	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4131AA	NaN	93126	93126	40562	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4138AA	DH101	traces-0hcHkgT;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	12	11										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4138AA	NaN	65094	65094	65094	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4139AA	DH102	traces-0LiSKSo;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	12	11										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4139AA	NaN	65097	65097	65097	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4140AA	DH103	traces-0tYXCay;ILLUMINA;Paired;;NA	ND	ND/Others	Lyngh.	2017	12	11										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4140AA	NaN	93134	93134	56149	40562	40562	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4150AA	DH113	traces-0KsNTZe;ILLUMINA;Paired;;NA	ND	ND/Others	F183	2018	1	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4150AA	NaN	65101	65101	65101	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4151AA	DH114	traces-0gNYTpx;ILLUMINA;Paired;;NA	ND	ND/Others	F183	2018	1	4										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4151AA	NaN	65109	65109	65101	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4158AA	DH124	traces-0ajAGAC;ILLUMINA;Paired;;NA	ND	Plant	Korn.	2018	1	16										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4158AA	NaN	93145	67778	67778	67778	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4164AA	DH130	traces-0qeGbcX;ILLUMINA;Paired;;NA	ND	ND/Others	Træl.G	2018	2	20										SK								Grower						2019-04-18	2019-04-18	ESC_MA4164AA	NaN	93153	93153	67785	67785	67785	4252	4252	4252	4252	44	44	44	1	1
ESC_MA4166AA	DH133	traces-0YrXNpo;ILLUMINA;Paired;;NA			LPB	2018	2	20										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4166AA	NaN	93152	93152	67783	67783	67783	67783	2245	2245	1592	44	44	44	1	1
ESC_MA4168AA	DH135	traces-0Egmsvm;ILLUMINA;Paired;;NA			LPB	2018	2	26										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4168AA	NaN	93154	67784	67784	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4169AA	DH136	traces-0viToKh;ILLUMINA;Paired;;NA			LPB	2018	2	26										SK								Breeder hen						2019-04-18	2019-04-18	ESC_MA4169AA	NaN	93155	67782	67782	67782	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_MA4605AA	APIMF30	traces-0hhwelF;ILLUMINA;Paired;;NA,traces-0vdbhPK;ILLUMINA;Paired;;NA,traces-0uisjKq;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4605AA	NaN	93838	93838	93838	93838	93838	93838	90181	10003	1592	44	44	44	1	1
ESC_MA4608AA	APIMF36	traces-0PwxTRQ;ILLUMINA;Paired;;NA,traces-0vrwytI;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4608AA	NaN	93846	93846	93846	10890	10890	10890	9662	44	44	44	44	44	1	1
ESC_MA4619AA	S470	traces-0gtOxzX;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4619AA	NaN	84415	84415	84415	84415	84415	84415	1592	1592	1592	44	44	44	1	1
ESC_MA4622AA	S476	traces-0utHJNQ;ILLUMINA;Paired;;NA																birgy														2019-04-26	2019-04-26	ESC_MA4622AA	NaN	93865	93865	93865	93865	93865	93865	72906	72906	1592	44	44	44	1	1
ESC_MA4675AA	WTCHG_467584_282180	traces-0JXAfdK;ILLUMINA;Paired;;NA	Human	Human		2005	8	21		Europe	Sweden	Uppsala	Uppsala Municipality	Uppsala				Sutterlin, Uppsala University	Escherichia coli				Pathogen						Bacteremia			2019-04-29	2020-05-05	ESC_MA4675AA	NaN	93937	93937	93937	93937	93937	93937	10441	8620	1592	44	44	44	1	1
ESC_MA4677AA	WTCHG_467584_283168	traces-0MaOKqB;ILLUMINA;Paired;;NA	Human	Human		2005	9	26		Europe	Sweden	Uppsala	Uppsala Municipality	Uppsala				Sutterlin, Uppsala Univerity	Escherichia coli				Pathogen						Bacteremia			2019-04-29	2020-05-05	ESC_MA4677AA	NaN	93939	93939	93939	93937	93937	93937	10441	8620	1592	44	44	44	1	1
ESC_MA5910AA	M84	traces-0FHgTHn;ILLUMINA;Paired;;NA	Livestock	Bovine		2007	5	29		North America	Canada	Atlantic						David Erickson	Escherichia coli				Pathogen	ExPEC		1			Mastitis			2019-05-15	2019-05-15	ESC_MA5910AA	NaN	95277	95277	95277	95277	95277	95277	1108	1108	1108	1108	44	44	1	1
ESC_MA6249AA	SCAE003	traces-0TwKVdr;ILLUMINA;Paired;;NA				2016												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-25	2020-05-31	ESC_MA6249AA	NaN	95583	95583	95583	95583	95583	1679	1104	1104	1104	44	44	44	1	1
ESC_MA6743AA	SCCE004	traces-0GYgZEk;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6743AA	NaN	96002	96002	96002	96002	96002	96002	31492	1104	1104	44	44	44	1	1
ESC_MA6747AA	SCCE003	traces-0XHMyIz;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6747AA	NaN	96002	96002	96002	96002	96002	96002	31492	1104	1104	44	44	44	1	1
ESC_MA6760AA	SCCE123	traces-0aiYtVe;ILLUMINA;Paired;;NA				2018												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-27	2020-06-02	ESC_MA6760AA	NaN	96012	96012	96012	96012	96012	79324	31492	1104	1104	44	44	44	1	1
ESC_MA6820AA	SCBD130	traces-0ViwYtE;ILLUMINA;Paired;;NA				2017												Department of Microbiology, Zhongshan School of Medicine, Sun Yat-sen University														2019-05-28	2020-06-03	ESC_MA6820AA	NaN	96071	96071	96071	96071	96071	96071	10247	7661	6624	44	44	44	1	1
