"","name","SEQUENCE","same_scaff"
"17048","ESC_NA4062AA_AS","NODE_30_length_17395_cov_6.99931","EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"17049","ESC_NA4062AA_AS","NODE_32_length_13983_cov_7.83029","plasmidfinder_IncFIB(AP001918)_1"
"17050","ESC_NA4062AA_AS","NODE_33_length_13594_cov_7.80429","card_mdtM"
"17051","ESC_NA4062AA_AS","NODE_37_length_10721_cov_8.01392","plasmidfinder_Col156_1 vfdb_senB"
"17052","ESC_NA4062AA_AS","NODE_38_length_9031_cov_6.34981","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141"
"17053","ESC_NA4062AA_AS","NODE_4_length_411651_cov_7.86673","card_emrB card_emrA card_emrR EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"17054","ESC_NA4062AA_AS","NODE_5_length_358331_cov_8.34308","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_yeeT_|VFG1529 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"17055","ESC_NA4062AA_AS","NODE_56_length_2588_cov_10.547","ISfinder_Feb_2020_ISEc10:NC_004431"
"17056","ESC_NA4062AA_AS","NODE_57_length_2367_cov_10.2814","ISfinder_Feb_2020_IS21:X14793"
"17057","ESC_NA4062AA_AS","NODE_58_length_2272_cov_8.80394","ISfinder_Feb_2020_ISEc53:HG941718"
"17058","ESC_NA4062AA_AS","NODE_59_length_2140_cov_6.45344","vfdb_papX"
"17059","ESC_NA4062AA_AS","NODE_6_length_281993_cov_8.20001","EC_custom_usp_AB056439 ISfinder_Feb_2020_IS200C:NC_004431"
"17060","ESC_NA4062AA_AS","NODE_7_length_203825_cov_8.51548","card_gadX card_gadW card_mdtF card_mdtE card_CRP EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"17061","ESC_NA4062AA_AS","NODE_8_length_176001_cov_8.47651","card_eptA card_mdtN card_mdtO card_mdtP EC_custom_yeeT_|VFG1529"
"17062","ESC_NA4062AA_AS","NODE_82_length_770_cov_27.0764","ISfinder_Feb_2020_IS1F:X52538"
"17063","ESC_NA4062AA_AS","NODE_9_length_160920_cov_8.25215","card_Escherichia_coli_ampC ISfinder_Feb_2020_ISEc40:NC_004431"
"17064","ESC_NA4063AA_AS","NODE_1_length_237189_cov_12.7509","card_Escherichia_coli_emrE"
"17065","ESC_NA4063AA_AS","NODE_10_length_145665_cov_14.0621","card_CRP"
"17066","ESC_NA4063AA_AS","NODE_104_length_2380_cov_15.9925","vfdb_papX"
"17067","ESC_NA4063AA_AS","NODE_108_length_2125_cov_10.2467","EC_custom_iss_type1_pAPEC-O2-ColV"
"17068","ESC_NA4063AA_AS","NODE_11_length_145403_cov_13.5081","card_yojI card_pmrF"
"17069","ESC_NA4063AA_AS","NODE_115_length_1282_cov_162.17","ISfinder_Feb_2020_IS10R:J01829"
"17070","ESC_NA4063AA_AS","NODE_13_length_123539_cov_13.3264","card_Escherichia_coli_mdfA ISfinder_Feb_2020_MITEEc1:U00096"
"17071","ESC_NA4063AA_AS","NODE_14_length_121365_cov_13.2507","card_cpxA"
"17072","ESC_NA4063AA_AS","NODE_15_length_116933_cov_13.4618","card_mdtH card_mdtG"
"17073","ESC_NA4063AA_AS","NODE_18_length_105236_cov_13.1968","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"17074","ESC_NA4063AA_AS","NODE_19_length_104860_cov_13.5692","EC_custom_usp_AB056439"
"17075","ESC_NA4063AA_AS","NODE_2_length_183806_cov_13.3244","card_marA"
"17076","ESC_NA4063AA_AS","NODE_21_length_88514_cov_12.8865","card_emrY card_emrK card_evgA card_evgS"
"17077","ESC_NA4063AA_AS","NODE_22_length_87975_cov_12.8898","card_gadX card_gadW card_mdtF card_mdtE EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"17078","ESC_NA4063AA_AS","NODE_23_length_87720_cov_13.0222","vfdb_ompA"
"17079","ESC_NA4063AA_AS","NODE_25_length_83239_cov_13.4297","EC_custom_fyuA_Z35106.1 EC_custom_irp2_(gi:117624162)|VFG012550 ISfinder_Feb_2020_IS150:X07037 ISfinder_Feb_2020_ISEc38:AJ303141 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"17080","ESC_NA4063AA_AS","NODE_26_length_81487_cov_11.5343","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5 EC_custom_traT_CP018978.1 ISfinder_Feb_2020_ISEc32:NC_011747 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"17081","ESC_NA4063AA_AS","NODE_27_length_79813_cov_13.5461","card_acrD"
"17082","ESC_NA4063AA_AS","NODE_28_length_75888_cov_12.9266","card_H-NS"
"17083","ESC_NA4063AA_AS","NODE_3_length_173636_cov_13.3197","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA"
"17084","ESC_NA4063AA_AS","NODE_30_length_67196_cov_12.741","vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA"
"17085","ESC_NA4063AA_AS","NODE_32_length_64949_cov_12.3562","card_mdtA card_mdtB card_mdtC card_baeS card_baeR"
"17086","ESC_NA4063AA_AS","NODE_34_length_62376_cov_12.721","vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"17087","ESC_NA4063AA_AS","NODE_35_length_58884_cov_14.0795","vfdb_aslA"
"17088","ESC_NA4063AA_AS","NODE_39_length_43386_cov_14.8352","EC_custom_yeeT_|VFG1529 EC_custom_fimH_CP015076.1 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"17089","ESC_NA4063AA_AS","NODE_4_length_171884_cov_13.6884","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"17090","ESC_NA4063AA_AS","NODE_45_length_33976_cov_15.109","EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"17091","ESC_NA4063AA_AS","NODE_48_length_31805_cov_13.6345","card_kdpE"
"17092","ESC_NA4063AA_AS","NODE_5_length_169681_cov_13.4083","card_emrB card_emrA card_emrR"
"17093","ESC_NA4063AA_AS","NODE_51_length_28845_cov_14.0751","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"17094","ESC_NA4063AA_AS","NODE_52_length_27082_cov_12.5051","card_ugd EC_custom_yeeT_|VFG1529"
"17095","ESC_NA4063AA_AS","NODE_55_length_25137_cov_15.5451","EC_custom_yeeT_|VFG1529"
"17096","ESC_NA4063AA_AS","NODE_56_length_24248_cov_13.8565","vfdb_fdeC"
"17097","ESC_NA4063AA_AS","NODE_57_length_23841_cov_11.8125","EC_custom_etsA_KU578032 EC_custom_ompT_HM210637.1 EC_custom_hylF_CP000836.1 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"17098","ESC_NA4063AA_AS","NODE_59_length_22747_cov_14.7352","EC_custom_papI_DQ095216.1 EC_custom_papB_CU928161 EC_custom_papA_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papE_CU928161 EC_custom_papF_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_tia_CU928161 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"17099","ESC_NA4063AA_AS","NODE_6_length_160217_cov_13.2716","card_tolC card_bacA"
"17100","ESC_NA4063AA_AS","NODE_62_length_20328_cov_11.5243","EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_neuC_CP007275.1 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"17101","ESC_NA4063AA_AS","NODE_64_length_16658_cov_14.5665","ISfinder_Feb_2020_ISEc30:NC_011603"
"17102","ESC_NA4063AA_AS","NODE_65_length_15936_cov_13.9768","EC_custom_yeeT_|VFG1529 vfdb_kpsD"
"17103","ESC_NA4063AA_AS","NODE_66_length_15872_cov_12.5097","card_msbA"
"17104","ESC_NA4063AA_AS","NODE_69_length_12682_cov_12.1877","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"17105","ESC_NA4063AA_AS","NODE_7_length_153307_cov_13.1541","card_eptA card_mdtN card_mdtO card_mdtP"
"17106","ESC_NA4063AA_AS","NODE_78_length_8572_cov_12.0746","ISfinder_Feb_2020_IS1203:U06468"
"17107","ESC_NA4063AA_AS","NODE_79_length_8355_cov_17.6749","ISfinder_Feb_2020_ISEc23:[]"
"17108","ESC_NA4063AA_AS","NODE_8_length_148330_cov_13.6311","card_acrF card_acrE card_acrS"
"17109","ESC_NA4063AA_AS","NODE_81_length_7347_cov_15.5694","ISfinder_Feb_2020_ISEc45:NC_004431"
"17110","ESC_NA4063AA_AS","NODE_82_length_7312_cov_12.6523","ISfinder_Feb_2020_IS100kyp:U59875"
"17111","ESC_NA4063AA_AS","NODE_83_length_7100_cov_11.1263","ISfinder_Feb_2020_IS3:X02311"
"17112","ESC_NA4063AA_AS","NODE_86_length_6155_cov_9.6221","card_tet(B)"
"17113","ESC_NA4063AA_AS","NODE_88_length_5226_cov_15.4105","EC_custom_yeeT_|VFG1529"
"17114","ESC_NA4063AA_AS","NODE_9_length_148120_cov_13.7983","card_Escherichia_coli_ampC"
"17115","ESC_NA4063AA_AS","NODE_98_length_3572_cov_15.038","EC_custom_iss_type1_pAPEC-O2-ColV"
"17116","ESC_NA4064AA_AS","NODE_1_length_237948_cov_8.07974","card_Escherichia_coli_mdfA card_msbA vfdb_ompA"
"17117","ESC_NA4064AA_AS","NODE_100_length_12449_cov_7.47314","plasmidfinder_IncFII(29)_1_pUTI89"
"17118","ESC_NA4064AA_AS","NODE_106_length_10033_cov_8.18029","ISfinder_Feb_2020_IS21:X14793"
"17119","ESC_NA4064AA_AS","NODE_107_length_10025_cov_15.2825","vfdb_kpsD"
"17120","ESC_NA4064AA_AS","NODE_11_length_95890_cov_8.00963","card_acrB card_Escherichia_coli_acrA"
"17121","ESC_NA4064AA_AS","NODE_111_length_8896_cov_9.00947","vfdb_senB"
"17122","ESC_NA4064AA_AS","NODE_113_length_8601_cov_9.62615","EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL"
"17123","ESC_NA4064AA_AS","NODE_114_length_8316_cov_7.51581","EC_custom_yeeT_|VFG1529"
"17124","ESC_NA4064AA_AS","NODE_118_length_7587_cov_118.771","plasmidfinder_Col156_1"
"17125","ESC_NA4064AA_AS","NODE_124_length_6922_cov_6.9223","ISfinder_Feb_2020_IS1A:X52534"
"17126","ESC_NA4064AA_AS","NODE_125_length_6833_cov_8.43782","plasmidfinder_IncFIB(AP001918)_1"
"17127","ESC_NA4064AA_AS","NODE_126_length_6782_cov_7.52472","card_sul1 card_aadA5 card_dfrA17 EC_custom_intI1_HQ730118.1"
"17128","ESC_NA4064AA_AS","NODE_128_length_6605_cov_9.79978","EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc53:HG941718"
"17129","ESC_NA4064AA_AS","NODE_129_length_6338_cov_6.04862","EC_custom_merA_CP022086.1"
"17130","ESC_NA4064AA_AS","NODE_13_length_88337_cov_8.25898","card_cpxA"
"17131","ESC_NA4064AA_AS","NODE_134_length_6072_cov_10.8865","EC_custom_iss_type1_pAPEC-O2-ColV"
"17132","ESC_NA4064AA_AS","NODE_135_length_5998_cov_9.23982","EC_custom_yeeT_|VFG1529"
"17133","ESC_NA4064AA_AS","NODE_143_length_5551_cov_10.1331","ISfinder_Feb_2020_ISEc38:AJ303141"
"17134","ESC_NA4064AA_AS","NODE_147_length_5156_cov_6.57805","card_tet(B)"
"17135","ESC_NA4064AA_AS","NODE_15_length_87462_cov_8.24838","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"17136","ESC_NA4064AA_AS","NODE_155_length_4716_cov_306.886","plasmidfinder_ColRNAI_1"
"17137","ESC_NA4064AA_AS","NODE_158_length_4453_cov_201.45","plasmidfinder_Col156_1"
"17138","ESC_NA4064AA_AS","NODE_159_length_4245_cov_10.4541","ISfinder_Feb_2020_ISShdy1:AIHI01000025"
"17139","ESC_NA4064AA_AS","NODE_17_length_79965_cov_8.2644","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"17140","ESC_NA4064AA_AS","NODE_170_length_3423_cov_241.958","plasmidfinder_Col156_1"
"17141","ESC_NA4064AA_AS","NODE_173_length_3348_cov_9.41136","ISfinder_Feb_2020_ISEc30:NC_011603"
"17142","ESC_NA4064AA_AS","NODE_177_length_2815_cov_6.50744","card_APH(6)-Id card_APH(3'')-Ib card_sul2"
"17143","ESC_NA4064AA_AS","NODE_179_length_2635_cov_11.6164","card_H-NS"
"17144","ESC_NA4064AA_AS","NODE_18_length_79224_cov_8.24577","card_tolC"
"17145","ESC_NA4064AA_AS","NODE_188_length_2382_cov_881.394","plasmidfinder_Col(MG828)_1"
"17146","ESC_NA4064AA_AS","NODE_19_length_78228_cov_8.52048","ISfinder_Feb_2020_MITEEc1:U00096"
"17147","ESC_NA4064AA_AS","NODE_190_length_2337_cov_6.91719","ISfinder_Feb_2020_ISSd1:M21947"
"17148","ESC_NA4064AA_AS","NODE_191_length_2216_cov_7.03542","vfdb_papX"
"17149","ESC_NA4064AA_AS","NODE_193_length_2170_cov_7.48654","card_TEM-30"
"17150","ESC_NA4064AA_AS","NODE_195_length_2138_cov_7.55495","EC_custom_usp_AB056439"
"17151","ESC_NA4064AA_AS","NODE_199_length_1871_cov_22.2213","ISfinder_Feb_2020_IS100kyp:U59875"
"17152","ESC_NA4064AA_AS","NODE_2_length_213777_cov_8.05345","card_marA"
"17153","ESC_NA4064AA_AS","NODE_20_length_72942_cov_9.96866","card_Escherichia_coli_ampC"
"17154","ESC_NA4064AA_AS","NODE_208_length_1692_cov_767.377","plasmidfinder_Col(MG828)_1"
"17155","ESC_NA4064AA_AS","NODE_209_length_1678_cov_729.78","plasmidfinder_Col(MG828)_1"
"17156","ESC_NA4064AA_AS","NODE_214_length_1329_cov_81.1489","ISfinder_Feb_2020_IS10R:J01829"
"17157","ESC_NA4064AA_AS","NODE_218_length_1228_cov_12.3361","EC_custom_yeeT_|VFG1529"
"17158","ESC_NA4064AA_AS","NODE_224_length_1073_cov_4.33932","vfdb_fimE"
"17159","ESC_NA4064AA_AS","NODE_24_length_65554_cov_7.95447","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"17160","ESC_NA4064AA_AS","NODE_242_length_820_cov_42.4906","ISfinder_Feb_2020_IS26:X00011"
"17161","ESC_NA4064AA_AS","NODE_25_length_59311_cov_8.2938","vfdb_aslA"
"17162","ESC_NA4064AA_AS","NODE_26_length_58528_cov_7.84927","card_acrD"
"17163","ESC_NA4064AA_AS","NODE_28_length_57399_cov_7.71325","card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
"17164","ESC_NA4064AA_AS","NODE_3_length_182161_cov_8.1253","card_bacA"
"17165","ESC_NA4064AA_AS","NODE_30_length_54241_cov_8.72621","card_emrY card_emrK card_evgA card_evgS"
"17166","ESC_NA4064AA_AS","NODE_33_length_49525_cov_9.20614","ISfinder_Feb_2020_IS3:X02311"
"17167","ESC_NA4064AA_AS","NODE_36_length_47780_cov_8.03746","card_mdtH"
"17168","ESC_NA4064AA_AS","NODE_37_length_46918_cov_7.69537","EC_custom_irp2_(gi:117624162)|VFG012550 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"17169","ESC_NA4064AA_AS","NODE_4_length_174998_cov_8.32666","card_eptA card_mdtN card_mdtO card_mdtP"
"17170","ESC_NA4064AA_AS","NODE_41_length_43556_cov_8.27521","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"17171","ESC_NA4064AA_AS","NODE_43_length_42421_cov_11.3567","plasmidfinder_IncB/O/K/Z_1"
"17172","ESC_NA4064AA_AS","NODE_46_length_36935_cov_9.04548","EC_custom_yeeT_|VFG1529 EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 ISfinder_Feb_2020_IS150:X07037 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB"
"17173","ESC_NA4064AA_AS","NODE_48_length_36247_cov_7.79133","card_gadX card_gadW card_mdtF card_mdtE vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"17174","ESC_NA4064AA_AS","NODE_5_length_130804_cov_7.79607","card_pmrF card_yojI"
"17175","ESC_NA4064AA_AS","NODE_50_length_34822_cov_7.24456","EC_custom_malX_AF081286.1:c2588-1008"
"17176","ESC_NA4064AA_AS","NODE_6_length_110175_cov_8.19228","card_kdpE ISfinder_Feb_2020_MITEEc1:U00096"
"17177","ESC_NA4064AA_AS","NODE_61_length_28693_cov_8.17045","EC_custom_traT_CP018978.1 ISfinder_Feb_2020_ISKpn26:NC_016845"
"17178","ESC_NA4064AA_AS","NODE_62_length_28443_cov_9.3313","EC_custom_yeeT_|VFG1529 vfdb_fimB"
"17179","ESC_NA4064AA_AS","NODE_67_length_26449_cov_7.7833","card_Escherichia_coli_emrE"
"17180","ESC_NA4064AA_AS","NODE_68_length_26173_cov_8.13545","vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ"
"17181","ESC_NA4064AA_AS","NODE_69_length_25879_cov_8.45977","card_CRP"
"17182","ESC_NA4064AA_AS","NODE_7_length_102181_cov_8.35082","card_emrB card_emrA card_emrR"
"17183","ESC_NA4064AA_AS","NODE_75_length_22613_cov_7.72334","card_ugd"
"17184","ESC_NA4064AA_AS","NODE_76_length_21810_cov_8.61523","EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_IS1F:X52538"
"17185","ESC_NA4064AA_AS","NODE_84_length_18272_cov_9.03621","card_acrS card_acrE card_acrF"
"17186","ESC_NA4064AA_AS","NODE_87_length_16509_cov_7.67904","card_mdtG"
"17187","ESC_NA4064AA_AS","NODE_88_length_16484_cov_7.64987","EC_custom_sitA_(gi:91210366)|VFG012573"
"17188","ESC_NA4064AA_AS","NODE_91_length_15108_cov_9.03818","card_Escherichia_coli_ampH"
"17189","ESC_NA4064AA_AS","NODE_93_length_14706_cov_9.31724","EC_custom_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI"
"17190","ESC_NA4064AA_AS","NODE_96_length_13648_cov_9.11427","EC_custom_fimH_CP015076.1 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA"
"17191","ESC_NA4065AA_AS","NODE_1_length_344249_cov_13.1754","card_mdtH card_mdtG card_msbA card_Escherichia_coli_mdfA vfdb_ompA"
"17192","ESC_NA4065AA_AS","NODE_10_length_132472_cov_13.034","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"17193","ESC_NA4065AA_AS","NODE_101_length_2664_cov_11.3378","ISfinder_Feb_2020_ISEc10:NC_004431"
"17194","ESC_NA4065AA_AS","NODE_107_length_2243_cov_22.4731","ISfinder_Feb_2020_IS1397:X92970"
"17195","ESC_NA4065AA_AS","NODE_108_length_1962_cov_14.2523","vfdb_papX"
"17196","ESC_NA4065AA_AS","NODE_114_length_1809_cov_416.425","plasmidfinder_Col156_1"
"17197","ESC_NA4065AA_AS","NODE_121_length_1368_cov_18.7897","EC_custom_yeeT_|VFG1529"
"17198","ESC_NA4065AA_AS","NODE_129_length_1115_cov_781.011","plasmidfinder_Col(MG828)_1"
"17199","ESC_NA4065AA_AS","NODE_13_length_111281_cov_13.4908","EC_custom_malX_AF081286.1:c2588-1008"
"17200","ESC_NA4065AA_AS","NODE_147_length_764_cov_33.3689","ISfinder_Feb_2020_IS1S:M37615"
"17201","ESC_NA4065AA_AS","NODE_15_length_106940_cov_13.3615","card_acrD card_evgS card_evgA card_emrK card_emrY"
"17202","ESC_NA4065AA_AS","NODE_17_length_99310_cov_13.6012","card_emrB card_emrA card_emrR"
"17203","ESC_NA4065AA_AS","NODE_18_length_91548_cov_11.0937","EC_custom_traT_CP018978.1 ISfinder_Feb_2020_ISEc53:HG941718 ISfinder_Feb_2020_IS21:X14793 ISfinder_Feb_2020_IS26:X00011 plasmidfinder_IncFIB(AP001918)_1 plasmidfinder_IncFII(29)_1_pUTI89"
"17204","ESC_NA4065AA_AS","NODE_19_length_88737_cov_12.97","EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"17205","ESC_NA4065AA_AS","NODE_193_length_431_cov_556.516","plasmidfinder_Col156_1"
"17206","ESC_NA4065AA_AS","NODE_2_length_255445_cov_12.9354","card_yojI card_pmrF"
"17207","ESC_NA4065AA_AS","NODE_20_length_87881_cov_12.2022","card_mdtA card_mdtB card_mdtC card_baeS card_baeR"
"17208","ESC_NA4065AA_AS","NODE_21_length_86392_cov_14.0882","card_bacA"
"17209","ESC_NA4065AA_AS","NODE_23_length_73934_cov_14.5564","vfdb_aslA"
"17210","ESC_NA4065AA_AS","NODE_24_length_72957_cov_12.6425","card_Escherichia_coli_emrE"
"17211","ESC_NA4065AA_AS","NODE_25_length_71406_cov_13.319","card_gadX card_gadW card_mdtF card_mdtE vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"17212","ESC_NA4065AA_AS","NODE_26_length_70539_cov_13.7794","card_Escherichia_coli_ampC"
"17213","ESC_NA4065AA_AS","NODE_27_length_69370_cov_13.113","ISfinder_Feb_2020_MITEEc1:U00096"
"17214","ESC_NA4065AA_AS","NODE_28_length_69117_cov_13.9318","card_cpxA"
"17215","ESC_NA4065AA_AS","NODE_29_length_67205_cov_12.8211","card_H-NS"
"17216","ESC_NA4065AA_AS","NODE_3_length_220637_cov_13.3024","EC_custom_fimH_CP015076.1 EC_custom_usp_AB056439 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"17217","ESC_NA4065AA_AS","NODE_30_length_59993_cov_13.1349","card_Escherichia_coli_ampH"
"17218","ESC_NA4065AA_AS","NODE_38_length_40935_cov_11.7043","EC_custom_fyuA_Z35106.1 EC_custom_irp2_(gi:218695586)|VFG034095 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"17219","ESC_NA4065AA_AS","NODE_39_length_40158_cov_14.0378","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"17220","ESC_NA4065AA_AS","NODE_4_length_157441_cov_13.316","card_Escherichia_coli_acrA card_acrB"
"17221","ESC_NA4065AA_AS","NODE_43_length_35507_cov_14.6142","card_eptA ISfinder_Feb_2020_IS1203:U06468"
"17222","ESC_NA4065AA_AS","NODE_44_length_35343_cov_12.8378","EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc1:L02370"
"17223","ESC_NA4065AA_AS","NODE_48_length_31510_cov_13.5559","card_kdpE"
"17224","ESC_NA4065AA_AS","NODE_5_length_148999_cov_14.8964","card_acrS card_acrE card_acrF"
"17225","ESC_NA4065AA_AS","NODE_51_length_29547_cov_13.6544","EC_custom_yeeT_|VFG1529 vfdb_fimE vfdb_fimB"
"17226","ESC_NA4065AA_AS","NODE_55_length_26547_cov_13.8687","ISfinder_Feb_2020_MITEEc1:U00096"
"17227","ESC_NA4065AA_AS","NODE_56_length_25348_cov_14.3517","EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS1F:X52538 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS911:X17613"
"17228","ESC_NA4065AA_AS","NODE_57_length_22959_cov_12.5386","vfdb_fdeC"
"17229","ESC_NA4065AA_AS","NODE_58_length_22742_cov_14.1741","EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
