"","name","SEQUENCE","same_scaff"
"2358","ESC_NA4072AA_AS","NODE_52_length_29581_cov_19.3519","EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_fimE vfdb_fimB"
"2359","ESC_NA4072AA_AS","NODE_53_length_29103_cov_19.0415","ISfinder_Feb_2020_ISEc45:NC_004431"
"2360","ESC_NA4072AA_AS","NODE_54_length_28365_cov_19.6926","card_CRP"
"2361","ESC_NA4072AA_AS","NODE_56_length_26974_cov_16.1167","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd"
"2362","ESC_NA4072AA_AS","NODE_58_length_24989_cov_21.5044","EC_custom_Feb_2020_yeeT_|VFG1529"
"2363","ESC_NA4072AA_AS","NODE_6_length_171976_cov_18.7228","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA"
"2364","ESC_NA4072AA_AS","NODE_63_length_15635_cov_18.1619","card_msbA"
"2365","ESC_NA4072AA_AS","NODE_64_length_14861_cov_25.0039","EC_custom_Feb_2020_etsA_KU578032 ISfinder_Feb_2020_IS629:X51586"
"2366","ESC_NA4072AA_AS","NODE_66_length_14091_cov_18.3822","vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM"
"2367","ESC_NA4072AA_AS","NODE_67_length_13722_cov_20.2177","EC_custom_Feb_2020_fimH_CP015076.1 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA"
"2368","ESC_NA4072AA_AS","NODE_70_length_12140_cov_25.9112","vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"2369","ESC_NA4072AA_AS","NODE_72_length_10406_cov_23.153","ISfinder_Feb_2020_ISEc23:[]"
"2370","ESC_NA4072AA_AS","NODE_73_length_8984_cov_18.9639","vfdb_kpsD"
"2371","ESC_NA4072AA_AS","NODE_74_length_8959_cov_16.8657","ISfinder_Feb_2020_IS100kyp:U59875"
"2372","ESC_NA4072AA_AS","NODE_75_length_8549_cov_12.3517","ISfinder_Feb_2020_IS3:X02311"
"2373","ESC_NA4072AA_AS","NODE_76_length_7432_cov_19.4778","EC_custom_Feb_2020_yeeT_|VFG1529"
"2374","ESC_NA4072AA_AS","NODE_8_length_153476_cov_19.2478","ISfinder_Feb_2020_IS200C:NC_004431"
"2375","ESC_NA4072AA_AS","NODE_85_length_4771_cov_15.0894","card_tet(B)"
"2376","ESC_NA4072AA_AS","NODE_86_length_4638_cov_28.0935","plasmidfinder_IncFIB(AP001918)_1"
"2377","ESC_NA4072AA_AS","NODE_88_length_4158_cov_15.3193","EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1"
"2378","ESC_NA4072AA_AS","NODE_9_length_153242_cov_19.4535","card_mdtP card_mdtO card_mdtN card_eptA"
"2379","ESC_NA4072AA_AS","NODE_97_length_2287_cov_11.344","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsM vfdb_kpsT"
"2380","ESC_NA4072AA_AS","NODE_98_length_2272_cov_19.7949","EC_custom_Feb_2020_yeeT_|VFG1529"
"2381","ESC_NA4072AA_AS","NODE_99_length_2212_cov_18.2422","vfdb_papX"
"2382","ESC_SA8243AA_AS","NODE_1_length_480169_cov_2.252863","ISfinder_Feb_2020_MITEEc1:U00096 card_msbA card_Escherichia_coli_mdfA card_kdpE vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"2383","ESC_SA8243AA_AS","NODE_10_length_191864_cov_2.297216","EC_custom_Feb_2020_usp_AB056439"
"2384","ESC_SA8243AA_AS","NODE_101_length_2208_cov_348.465427","plasmidfinder_ColpVC_1"
"2385","ESC_SA8243AA_AS","NODE_105_length_1954_cov_5.860011","ISfinder_Feb_2020_IS100kyp:U59875"
"2386","ESC_SA8243AA_AS","NODE_107_length_1818_cov_3.727006","EC_custom_Feb_2020_tia_CU928161"
"2387","ESC_SA8243AA_AS","NODE_109_length_1648_cov_8.095641","ISfinder_Feb_2020_IS629:X51586"
"2388","ESC_SA8243AA_AS","NODE_11_length_175290_cov_2.369222","card_eptA card_mdtN card_mdtO card_mdtP"
"2389","ESC_SA8243AA_AS","NODE_113_length_1332_cov_5.414414","ISfinder_Feb_2020_IS4321R:U67194"
"2390","ESC_SA8243AA_AS","NODE_114_length_1331_cov_20.218852","ISfinder_Feb_2020_IS2:M18426"
"2391","ESC_SA8243AA_AS","NODE_115_length_1329_cov_29.551724","ISfinder_Feb_2020_IS10R:J01829"
"2392","ESC_SA8243AA_AS","NODE_116_length_1292_cov_0.629975","plasmidfinder_Col(MG828)_1"
"2393","ESC_SA8243AA_AS","NODE_118_length_1258_cov_5.011334","ISfinder_Feb_2020_IS3:X02311"
"2394","ESC_SA8243AA_AS","NODE_121_length_1206_cov_2.714155","ISfinder_Feb_2020_IS1H:U15127"
"2395","ESC_SA8243AA_AS","NODE_13_length_161272_cov_2.508039","ISfinder_Feb_2020_MITEEc1:U00096"
"2396","ESC_SA8243AA_AS","NODE_139_length_440_cov_1.920973","EC_custom_Feb_2020_yeeT_|VFG1529"
"2397","ESC_SA8243AA_AS","NODE_14_length_160216_cov_2.497755","EC_custom_Feb_2020_fimH_CP015076.1 EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"2398","ESC_SA8243AA_AS","NODE_15_length_145411_cov_2.424370","card_Escherichia_coli_ampC"
"2399","ESC_SA8243AA_AS","NODE_16_length_129256_cov_2.403786","card_cpxA"
"2400","ESC_SA8243AA_AS","NODE_17_length_119920_cov_2.655084","EC_custom_Feb_2020_sitA_(gi:91210366)|VFG012573 EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 ISfinder_Feb_2020_IS1A:X52534 ISfinder_Feb_2020_ISEc32:NC_011747 card_H-NS vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"2401","ESC_SA8243AA_AS","NODE_18_length_113247_cov_2.367513","vfdb_aslA"
"2402","ESC_SA8243AA_AS","NODE_2_length_377413_cov_2.509332","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_Feb_2020_neuC_CP007275.1 EC_custom_Feb_2020_yeeT_|VFG1529 card_acrF card_acrE card_acrS card_bacA card_tolC vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT vfdb_kpsD"
"2403","ESC_SA8243AA_AS","NODE_20_length_106829_cov_2.250098","EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 card_mdtH card_mdtG"
"2404","ESC_SA8243AA_AS","NODE_22_length_88501_cov_2.279760","card_Escherichia_coli_emrE ecoh_fliC-H7"
"2405","ESC_SA8243AA_AS","NODE_23_length_86463_cov_2.032541","plasmidfinder_IncB/O/K/Z_1"
"2406","ESC_SA8243AA_AS","NODE_24_length_70106_cov_2.139724","card_mdtA card_mdtB card_mdtC card_baeS card_baeR ecoh_wzx-O153var1 ecoh_wzy-O153var1"
"2407","ESC_SA8243AA_AS","NODE_25_length_48635_cov_2.846056","card_emrY card_emrK card_evgA"
"2408","ESC_SA8243AA_AS","NODE_29_length_33629_cov_3.110597","ISfinder_Feb_2020_ISEc23:[] ISfinder_Feb_2020_ISEc45:NC_004431"
"2409","ESC_SA8243AA_AS","NODE_3_length_347966_cov_2.305524","card_pmrF card_yojI"
"2410","ESC_SA8243AA_AS","NODE_33_length_27532_cov_3.624521","EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5 vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"2411","ESC_SA8243AA_AS","NODE_34_length_26737_cov_2.358484","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd"
"2412","ESC_SA8243AA_AS","NODE_35_length_26099_cov_3.014853","ISfinder_Feb_2020_ISSd1:M21947"
"2413","ESC_SA8243AA_AS","NODE_39_length_21444_cov_3.230347","ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070"
"2414","ESC_SA8243AA_AS","NODE_4_length_265367_cov_2.395237","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"2415","ESC_SA8243AA_AS","NODE_42_length_15987_cov_2.769967","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_IS1F:X52538"
"2416","ESC_SA8243AA_AS","NODE_43_length_15161_cov_2.910166","EC_custom_Feb_2020_traT_CP018978.1 plasmidfinder_IncFII_1"
"2417","ESC_SA8243AA_AS","NODE_45_length_14349_cov_2.027813","EC_custom_Feb_2020_intI1_HQ730118.1 EC_custom_Feb_2020_merA_CP022086.1 ISfinder_Feb_2020_IS26:X00011 card_dfrA5 card_sul1"
"2418","ESC_SA8243AA_AS","NODE_47_length_12142_cov_2.166237","vfdb_astA"
"2419","ESC_SA8243AA_AS","NODE_5_length_228816_cov_2.370626","card_marA"
"2420","ESC_SA8243AA_AS","NODE_50_length_10532_cov_3.109394","ISfinder_Feb_2020_IS630:X05955"
"2421","ESC_SA8243AA_AS","NODE_51_length_10530_cov_2.947116","ISfinder_Feb_2020_IS30:X00792"
"2422","ESC_SA8243AA_AS","NODE_52_length_10220_cov_2.881986","EC_custom_Feb_2020_papI_DQ095216.1 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"2423","ESC_SA8243AA_AS","NODE_54_length_9877_cov_4.000512","EC_custom_Feb_2020_hylF_CP000836.1 EC_custom_Feb_2020_ompT_HM210637.1 plasmidfinder_IncFIB(AP001918)_1"
"2424","ESC_SA8243AA_AS","NODE_55_length_9781_cov_2.542296","ISfinder_Feb_2020_ISEc38:AJ303141"
"2425","ESC_SA8243AA_AS","NODE_57_length_9176_cov_3.206729","EC_custom_Feb_2020_yeeT_|VFG1529"
"2426","ESC_SA8243AA_AS","NODE_59_length_8778_cov_3.009923","EC_custom_Feb_2020_hek_|VFG1539"
"2427","ESC_SA8243AA_AS","NODE_6_length_227237_cov_2.351787","ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_ISSso4:NC_007385 card_acrD card_evgS"
"2428","ESC_SA8243AA_AS","NODE_64_length_6748_cov_3.752599","card_tet(B)"
"2429","ESC_SA8243AA_AS","NODE_68_length_6185_cov_355.631544","plasmidfinder_Col156_1"
"2430","ESC_SA8243AA_AS","NODE_7_length_199559_cov_2.402245","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 card_emrR card_emrA card_emrB"
"2431","ESC_SA8243AA_AS","NODE_70_length_6109_cov_3.821274","EC_custom_Feb_2020_yeeT_|VFG1529"
"2432","ESC_SA8243AA_AS","NODE_71_length_6076_cov_3.795809","EC_custom_Feb_2020_etsA_KU578032"
"2433","ESC_SA8243AA_AS","NODE_72_length_5827_cov_186.323303","plasmidfinder_Col156_1"
"2434","ESC_SA8243AA_AS","NODE_9_length_192623_cov_2.428643","EC_custom_Feb_2020_gimB-marker_CP002167.1 card_CRP card_mdtE card_mdtF card_gadW card_gadX vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"2435","ESC_SA8250AA_AS","NODE_1_length_488750_cov_2.396487","ISfinder_Feb_2020_MITEEc1:U00096 card_msbA card_Escherichia_coli_mdfA card_kdpE vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"2436","ESC_SA8250AA_AS","NODE_10_length_175290_cov_2.764418","card_eptA card_mdtN card_mdtO card_mdtP"
"2437","ESC_SA8250AA_AS","NODE_103_length_1329_cov_30.920361","ISfinder_Feb_2020_IS10R:J01829"
"2438","ESC_SA8250AA_AS","NODE_11_length_165890_cov_2.898413","EC_custom_Feb_2020_fimH_CP015076.1 EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"2439","ESC_SA8250AA_AS","NODE_117_length_770_cov_9.643399","ISfinder_Feb_2020_IS1A:X52534"
"2440","ESC_SA8250AA_AS","NODE_12_length_165467_cov_2.885973","card_Escherichia_coli_ampC"
"2441","ESC_SA8250AA_AS","NODE_14_length_161500_cov_2.783529","ISfinder_Feb_2020_MITEEc1:U00096"
"2442","ESC_SA8250AA_AS","NODE_15_length_129278_cov_2.815224","card_cpxA"
"2443","ESC_SA8250AA_AS","NODE_16_length_113088_cov_2.815369","vfdb_aslA"
"2444","ESC_SA8250AA_AS","NODE_17_length_111966_cov_2.485155","card_Escherichia_coli_emrE ecoh_fliC-H7"
"2445","ESC_SA8250AA_AS","NODE_2_length_387266_cov_2.418078","card_mdtA card_mdtB card_mdtC card_baeS card_baeR card_yojI card_pmrF ecoh_wzx-O153var1 ecoh_wzy-O153var1"
"2446","ESC_SA8250AA_AS","NODE_20_length_100832_cov_2.548942","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS1F:X52538 ISfinder_Feb_2020_IS911:X17613 card_H-NS"
"2447","ESC_SA8250AA_AS","NODE_22_length_40548_cov_2.772065","ISfinder_Feb_2020_ISEc32:NC_011747"
"2448","ESC_SA8250AA_AS","NODE_25_length_33807_cov_2.783120","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd"
"2449","ESC_SA8250AA_AS","NODE_26_length_33077_cov_2.743493","card_evgS"
"2450","ESC_SA8250AA_AS","NODE_3_length_357677_cov_2.804417","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_Feb_2020_neuC_CP007275.1 card_acrF card_acrE card_acrS card_bacA card_tolC vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT vfdb_kpsD"
"2451","ESC_SA8250AA_AS","NODE_30_length_30466_cov_0.954110","plasmidfinder_IncB/O/K/Z_1"
"2452","ESC_SA8250AA_AS","NODE_31_length_29989_cov_3.435170","ISfinder_Feb_2020_ISEc23:[] ISfinder_Feb_2020_ISEc45:NC_004431"
"2453","ESC_SA8250AA_AS","NODE_34_length_21746_cov_3.663277","ISfinder_Feb_2020_IS1H:U15127"
"2454","ESC_SA8250AA_AS","NODE_35_length_21464_cov_3.651337","ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070"
"2455","ESC_SA8250AA_AS","NODE_36_length_21104_cov_4.197542","EC_custom_Feb_2020_etsA_KU578032 ISfinder_Feb_2020_IS630:X05955 ISfinder_Feb_2020_IS629:X51586"
"2456","ESC_SA8250AA_AS","NODE_4_length_348393_cov_2.693840","EC_custom_Feb_2020_gimB-marker_CP002167.1 card_marA card_gadX card_gadW card_mdtF card_mdtE card_CRP vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"2457","ESC_SA8250AA_AS","NODE_40_length_16718_cov_3.030168","vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"2458","ESC_SA8250AA_AS","NODE_41_length_15725_cov_2.890739","EC_custom_Feb_2020_iutA_KU578032.1 EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_sitA_(gi:387616520)|VFG034206 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"2459","ESC_SA8250AA_AS","NODE_43_length_14588_cov_2.672722","EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1 plasmidfinder_IncFIB(AP001918)_1"
"2460","ESC_SA8250AA_AS","NODE_46_length_12777_cov_3.170851","card_evgA card_emrK card_emrY"
"2461","ESC_SA8250AA_AS","NODE_47_length_12674_cov_2.227334","vfdb_astA"
"2462","ESC_SA8250AA_AS","NODE_48_length_12022_cov_3.255814","EC_custom_Feb_2020_cvaA_AY545598.5 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvi_AY545598.5"
"2463","ESC_SA8250AA_AS","NODE_5_length_316548_cov_2.456552","EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_ISSso4:NC_007385 ISfinder_Feb_2020_IS200C:NC_004431 card_acrD card_mdtG card_mdtH"
"2464","ESC_SA8250AA_AS","NODE_52_length_10219_cov_3.180352","EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"2465","ESC_SA8250AA_AS","NODE_53_length_9907_cov_3.527971","EC_custom_Feb_2020_hek_|VFG1539"
"2466","ESC_SA8250AA_AS","NODE_54_length_9637_cov_2.754986","ISfinder_Feb_2020_ISEc38:AJ303141"
"2467","ESC_SA8250AA_AS","NODE_6_length_281374_cov_2.721887","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"2468","ESC_SA8250AA_AS","NODE_62_length_6763_cov_3.759170","ISfinder_Feb_2020_ISSd1:M21947"
"2469","ESC_SA8250AA_AS","NODE_63_length_6746_cov_3.576488","card_tet(B)"
"2470","ESC_SA8250AA_AS","NODE_64_length_6185_cov_573.549885","plasmidfinder_Col156_1"
"2471","ESC_SA8250AA_AS","NODE_68_length_5651_cov_3.377076","EC_custom_Feb_2020_yeeT_|VFG1529"
"2472","ESC_SA8250AA_AS","NODE_7_length_244948_cov_2.746648","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 EC_custom_Feb_2020_traT_CP018978.1 EC_custom_Feb_2020_merA_CP022086.1 EC_custom_Feb_2020_intI1_HQ730118.1 ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_IS3:X02311 ISfinder_Feb_2020_IS4321R:U67194 ISfinder_Feb_2020_IS26:X00011 card_emrR card_emrA card_emrB card_sul1 card_dfrA5 plasmidfinder_IncFII_1"
"2473","ESC_SA8250AA_AS","NODE_75_length_4015_cov_423.088371","plasmidfinder_Col156_1"
"2474","ESC_SA8250AA_AS","NODE_85_length_2777_cov_3.211553","ISfinder_Feb_2020_IS1397:X92970"
"2475","ESC_SA8250AA_AS","NODE_9_length_191692_cov_2.636551","EC_custom_Feb_2020_usp_AB056439"
"2476","ESC_SA8250AA_AS","NODE_90_length_2208_cov_1381.638531","plasmidfinder_ColpVC_1"
"2477","ESC_SA8250AA_AS","NODE_96_length_1819_cov_4.055621","EC_custom_Feb_2020_tia_CU928161"
"2478","ESC_SA8250AA_AS","NODE_97_length_1815_cov_3.201291","ISfinder_Feb_2020_IS30:X00792"
"2479","ESC_SA8250AA_AS","NODE_99_length_1656_cov_2641.187702","plasmidfinder_Col(MG828)_1"
"2480","ESC_SA8273AA_AS","NODE_1_length_381060_cov_3.761620","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 card_emrR card_emrA card_emrB"
"2481","ESC_SA8273AA_AS","NODE_10_length_191220_cov_3.696213","EC_custom_Feb_2020_usp_AB056439"
"2482","ESC_SA8273AA_AS","NODE_104_length_1815_cov_5.397421","EC_custom_Feb_2020_tia_CU928161"
"2483","ESC_SA8273AA_AS","NODE_105_length_1810_cov_3.881834","ISfinder_Feb_2020_IS30:X00792"
"2484","ESC_SA8273AA_AS","NODE_107_length_1668_cov_871.456062","plasmidfinder_Col(MG828)_1"
"2485","ESC_SA8273AA_AS","NODE_109_length_1473_cov_4.364370","vfdb_astA"
"2486","ESC_SA8273AA_AS","NODE_11_length_176526_cov_4.013474","EC_custom_Feb_2020_yeeT_|VFG1529 card_mdtP card_mdtO card_mdtN card_eptA"
"2487","ESC_SA8273AA_AS","NODE_110_length_1282_cov_40.905371","ISfinder_Feb_2020_IS10R:J01829"
"2488","ESC_SA8273AA_AS","NODE_13_length_159567_cov_4.008905","EC_custom_Feb_2020_yeeT_|VFG1529 EC_custom_Feb_2020_fimH_CP015076.1 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"2489","ESC_SA8273AA_AS","NODE_14_length_146020_cov_4.161482","card_Escherichia_coli_ampC"
"2490","ESC_SA8273AA_AS","NODE_15_length_143531_cov_2.985518","card_marA"
"2491","ESC_SA8273AA_AS","NODE_16_length_129490_cov_4.203956","card_cpxA"
"2492","ESC_SA8273AA_AS","NODE_17_length_125367_cov_3.126659","EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 card_mdtH card_mdtG"
"2493","ESC_SA8273AA_AS","NODE_18_length_113691_cov_4.279102","vfdb_aslA"
"2494","ESC_SA8273AA_AS","NODE_19_length_112067_cov_3.123109","card_Escherichia_coli_emrE ecoh_fliC-H7"
"2495","ESC_SA8273AA_AS","NODE_2_length_363682_cov_4.055815","EC_custom_Feb_2020_yeeT_|VFG1529 EC_custom_Feb_2020_neuC_CP007275.1 EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 card_tolC card_bacA card_acrS card_acrE card_acrF vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"2496","ESC_SA8273AA_AS","NODE_22_length_102369_cov_3.329269","card_baeR card_baeS card_mdtC card_mdtB card_mdtA ecoh_wzy-O153var1 ecoh_wzx-O153var1"
"2497","ESC_SA8273AA_AS","NODE_23_length_84054_cov_2.970969","card_H-NS"
"2498","ESC_SA8273AA_AS","NODE_25_length_58883_cov_4.244019","ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1414:AF143819 ISfinder_Feb_2020_ISEc32:NC_011747 vfdb_astA"
"2499","ESC_SA8273AA_AS","NODE_26_length_54388_cov_3.393836","ISfinder_Feb_2020_IS4:J01733"
"2500","ESC_SA8273AA_AS","NODE_29_length_38576_cov_3.728001","EC_custom_Feb_2020_intI1_HQ730118.1 EC_custom_Feb_2020_merA_CP022086.1 EC_custom_Feb_2020_traT_CP018978.1 ISfinder_Feb_2020_IS26:X00011 ISfinder_Feb_2020_IS4321R:U67194 ISfinder_Feb_2020_ISCro1:[] card_dfrA5 card_sul1 plasmidfinder_IncFII_1"
"2501","ESC_SA8273AA_AS","NODE_3_length_314671_cov_3.146556","card_pmrF card_yojI"
"2502","ESC_SA8273AA_AS","NODE_33_length_30983_cov_4.800058","ISfinder_Feb_2020_ISEc23:[]"
"2503","ESC_SA8273AA_AS","NODE_34_length_26500_cov_4.780796","EC_custom_Feb_2020_papI_DQ095216.1 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"2504","ESC_SA8273AA_AS","NODE_35_length_24425_cov_3.195509","card_ugd"
"2505","ESC_SA8273AA_AS","NODE_36_length_24157_cov_4.451139","EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5 vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"2506","ESC_SA8273AA_AS","NODE_37_length_22435_cov_4.084028","card_emrY card_emrK card_evgA"
"2507","ESC_SA8273AA_AS","NODE_39_length_19654_cov_5.910617","EC_custom_Feb_2020_hek_|VFG1539 ISfinder_Feb_2020_IS100kyp:U59875"
"2508","ESC_SA8273AA_AS","NODE_4_length_287003_cov_3.697533","EC_custom_Feb_2020_yeeT_|VFG1529 card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"2509","ESC_SA8273AA_AS","NODE_41_length_16530_cov_5.186286","ISfinder_Feb_2020_IS1H:U15127"
"2510","ESC_SA8273AA_AS","NODE_42_length_16505_cov_4.601305","ISfinder_Feb_2020_IS91:X17114 plasmidfinder_IncB/O/K/Z_1"
"2511","ESC_SA8273AA_AS","NODE_44_length_15738_cov_4.319598","EC_custom_Feb_2020_sitA_(gi:387616520)|VFG034206 EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"2512","ESC_SA8273AA_AS","NODE_45_length_14115_cov_5.369342","ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947"
"2513","ESC_SA8273AA_AS","NODE_46_length_13693_cov_5.161440","EC_custom_Feb_2020_hylF_CP000836.1 EC_custom_Feb_2020_ompT_HM210637.1 plasmidfinder_IncFIB(AP001918)_1"
"2514","ESC_SA8273AA_AS","NODE_47_length_12140_cov_4.758291","EC_custom_Feb_2020_etsA_KU578032"
